drug_id,alias,alias_type,source,source_ref,normalized_key
,HUMAN CYTOMEGALOVIRUS IMMUNE GLOBULIN,hem_onc,HemOnc,,humancytomegalovirusimmuneglobulin
,Human CMV-immune Globulin,hem_onc,HemOnc,,humancmvimmuneglobulin
,Human Cytomegalovirus Immune Globulin,hem_onc,HemOnc,,humancytomegalovirusimmuneglobulin
,Corifact,hem_onc,HemOnc,,corifact
,FACTOR XIII CONCENTRATE (HUMAN),hem_onc,HemOnc,,factorxiiiconcentrate
,FXIII,hem_onc,HemOnc,,fxiii
,Factor XIII Concentrate Human,hem_onc,HemOnc,,factorxiiiconcentratehuman
,"Factor XIII Concentrate Human, Plasma Derived",hem_onc,HemOnc,,factorxiiiconcentratehumanplasmaderived
,Factor XIII Human,hem_onc,HemOnc,,factorxiiihuman
,Factor XIII concentrate human,hem_onc,HemOnc,,factorxiiiconcentratehuman
,Fibrinoligase,hem_onc,HemOnc,,fibrinoligase
,Human FXIII Concentrate,hem_onc,HemOnc,,humanfxiiiconcentrate
,Human Factor XIII,hem_onc,HemOnc,,humanfactorxiii
,Human Factor XIII Concentrate,hem_onc,HemOnc,,humanfactorxiiiconcentrate
,Anti-D Immunoglobulin (Human),hem_onc,HemOnc,,antidimmunoglobulin
,Anti-Rh Immunoglobulins,hem_onc,HemOnc,,antirhimmunoglobulins
,HUMAN RHO(D) IMMUNE GLOBULIN,hem_onc,HemOnc,,humanrhodimmuneglobulin
,Human Rho(D) Immune Globulin,hem_onc,HemOnc,,humanrhodimmuneglobulin
,IgG Anti-D Antibodies,hem_onc,HemOnc,,iggantidantibodies
,MICRhoGAM,hem_onc,HemOnc,,micrhogam
,Rh Immune Globulin,hem_onc,HemOnc,,rhimmuneglobulin
,RhIG,hem_onc,HemOnc,,rhig
,Rho(D) Immune Globulin,hem_onc,HemOnc,,rhodimmuneglobulin
,Rho(D) immune globulin,hem_onc,HemOnc,,rhodimmuneglobulin
,RhoD Immune Globulin Human,hem_onc,HemOnc,,rhodimmuneglobulinhuman
,RhoGAM,hem_onc,HemOnc,,rhogam
,Hyaluronidase-zzxf/Pertuzumab/Trastuzumab,hem_onc,HemOnc,,hyaluronidasezzxfpertuzumabtrastuzumab
,Pertuzumab and Trastuzumab hyaluronidase,hem_onc,HemOnc,,pertuzumabandtrastuzumabhyaluronidase
rx:2382603.0,"Pertuzumab, Trastuzumab, and Hyaluronidase-zzxf",hem_onc,HemOnc,,pertuzumabtrastuzumabandhyaluronidasezzxf
,Pertuzumab/Trastuzumab/Hyaluronidase-zzxf,hem_onc,HemOnc,,pertuzumabtrastuzumabhyaluronidasezzxf
rx:2382605.0,Phesgo,hem_onc,HemOnc,,phesgo
,Droxia,hem_onc,HemOnc,,droxia
rx:5552.0,HYDROXYUREA,hem_onc,HemOnc,,hydroxyurea
rx:151871.0,Hydrea,hem_onc,HemOnc,,hydrea
,Hydroxycarbamide,hem_onc,HemOnc,,hydroxycarbamide
rx:5552.0,Hydroxyurea,hem_onc,HemOnc,,hydroxyurea
,Litalir,hem_onc,HemOnc,,litalir
,Onco-Carbide,hem_onc,HemOnc,,oncocarbide
,Onco-carbide,hem_onc,HemOnc,,oncocarbide
,Oncocarbide,hem_onc,HemOnc,,oncocarbide
,Oxeron,hem_onc,HemOnc,,oxeron
,SQ 1089,hem_onc,HemOnc,,sq1089
,SQ-1089,hem_onc,HemOnc,,sq1089
,Syrea,hem_onc,HemOnc,,syrea
,WR 83799,hem_onc,HemOnc,,wr83799
rx:5552.0,hydroxyurea,hem_onc,HemOnc,,hydroxyurea
,HYDROXYZINE,hem_onc,HemOnc,,hydroxyzine
,Hydroxyzine,hem_onc,HemOnc,,hydroxyzine
,Bondenza,hem_onc,HemOnc,,bondenza
,IBANDRONIC ACID,hem_onc,HemOnc,,ibandronicacid
,Iasibon,hem_onc,HemOnc,,iasibon
,Ibandronate,hem_onc,HemOnc,,ibandronate
,Ibandronic Acid,hem_onc,HemOnc,,ibandronicacid
rx:262323.0,IBRITUMOMAB TIUXETAN,hem_onc,HemOnc,,ibritumomabtiuxetan
,IDEC-129,hem_onc,HemOnc,,idec129
,IDEC-2B8,hem_onc,HemOnc,,idec2b8
rx:262323.0,Ibritumomab Tiuxetan,hem_onc,HemOnc,,ibritumomabtiuxetan
rx:262323.0,Ibritumomab tiuxetan,hem_onc,HemOnc,,ibritumomabtiuxetan
,Zevalin,hem_onc,HemOnc,,zevalin
rx:262323.0,ibritumomab tiuxetan,hem_onc,HemOnc,,ibritumomabtiuxetan
,"2-Propen-1-one, 1-((3R)-3-(4-amino-3-(4-phenoxyphenyl)-1h-pyrazolo(3,4-d)pyrimidin-1-yl)-1-piperidinyl)-",hem_onc,HemOnc,,2propen1one13r34amino34phenoxyphenyl1hpyrazolo34dpyrimidin1yl1piperidinyl
,BTK Inhibitor PCI-32765,hem_onc,HemOnc,,btkinhibitorpci32765
,CRA 032765,hem_onc,HemOnc,,cra032765
,CRA-032765,hem_onc,HemOnc,,cra032765
,CRA032765,hem_onc,HemOnc,,cra032765
rx:1442981.0,IBRUTINIB,hem_onc,HemOnc,,ibrutinib
rx:1442981.0,Ibrutinib,hem_onc,HemOnc,,ibrutinib
rx:1442987.0,Imbruvica,hem_onc,HemOnc,,imbruvica
,PCI 32765,hem_onc,HemOnc,,pci32765
,PCI-32765,hem_onc,HemOnc,,pci32765
,PCI32765,hem_onc,HemOnc,,pci32765
,"(1,4,7,10)Tetraoxacyclododecino(2,3-g)quinazolin-4-amine, N-(3-ethynylphenyl)-7,8,10,11,13,14-hexahydro-",hem_onc,HemOnc,,14710tetraoxacyclododecino23gquinazolin4aminen3ethynylphenyl7810111314hexahydro
,BPI-2009,hem_onc,HemOnc,,bpi2009
,ICOTINIB,hem_onc,HemOnc,,icotinib
,Icotinib,hem_onc,HemOnc,,icotinib
,"(1S,3S)-3-Acetyl-1,2,3,4,6,11-hexahydro-3,5,12-trihydroxy-6,11-dioxo-1-naphthacenyl-3-amino-2,3,6-trideoxy-alpha-L-hexopyranoside",hem_onc,HemOnc,,1s3s3acetyl1234611hexahydro3512trihydroxy611dioxo1naphthacenyl3amino236trideoxyalphalhexopyranoside
,"(7S-cis)-9-Acetyl-7-[(3-amino-2,3,6-trideoxy-alpha-L-lyxo-hexopyranosyl)oxy]-7,8,9,10-tetrahydro-6,9,11-trihydroxy-5,12-naphthacenedione",hem_onc,HemOnc,,7scis9acetyl73amino236trideoxyalphallyxohexopyranosyloxy78910tetrahydro6911trihydroxy512naphthacenedione
,4-DMDR,hem_onc,HemOnc,,4dmdr
,4-Demethoxydaunomycin,hem_onc,HemOnc,,4demethoxydaunomycin
,4-Demethoxydaunorubicin,hem_onc,HemOnc,,4demethoxydaunorubicin
,4-demethoxydaunorubicin,hem_onc,HemOnc,,4demethoxydaunorubicin
rx:5650.0,IDARUBICIN,hem_onc,HemOnc,,idarubicin
rx:5650.0,Idarubicin,hem_onc,HemOnc,,idarubicin
rx:5650.0,idarubicin,hem_onc,HemOnc,,idarubicin
,BI 655075,hem_onc,HemOnc,,bi655075
,BI-655075,hem_onc,HemOnc,,bi655075
,BI655075,hem_onc,HemOnc,,bi655075
,IDARUCIZUMAB,hem_onc,HemOnc,,idarucizumab
,Idarucizumab,hem_onc,HemOnc,,idarucizumab
,Praxbind,hem_onc,HemOnc,,praxbind
rx:2536435.0,Abecma,hem_onc,HemOnc,,abecma
,Anti-BCMA CAR T Cells BB2121,hem_onc,HemOnc,,antibcmacartcellsbb2121
,Anti-BCMA-CAR-transduced T Cells BB2121,hem_onc,HemOnc,,antibcmacartransducedtcellsbb2121
,BB2121,hem_onc,HemOnc,,bb2121
,BCMA-specific CAR-expressing T Lymphocytes BB2121,hem_onc,HemOnc,,bcmaspecificcarexpressingtlymphocytesbb2121
rx:2536430.0,IDECABTAGENE VICLEUCEL,hem_onc,HemOnc,,idecabtagenevicleucel
,Ide-cel,hem_onc,HemOnc,,idecel
rx:2536430.0,Idecabtagene Vicleucel,hem_onc,HemOnc,,idecabtagenevicleucel
rx:2536430.0,Idecabtagene vicleucel,hem_onc,HemOnc,,idecabtagenevicleucel
,5-Fluoro-3-phenyl-2-((S)-1-(9H-purin-6-ylamino)-propyl)-3H- quinazolin-4-one,hem_onc,HemOnc,,5fluoro3phenyl2s19hpurin6ylaminopropyl3hquinazolin4one
,CAL 101,hem_onc,HemOnc,,cal101
,CAL-101,hem_onc,HemOnc,,cal101
,CAL101,hem_onc,HemOnc,,cal101
,GS 1101,hem_onc,HemOnc,,gs1101
,GS-1101,hem_onc,HemOnc,,gs1101
,GS1101,hem_onc,HemOnc,,gs1101
rx:1544460.0,IDELALISIB,hem_onc,HemOnc,,idelalisib
rx:1544460.0,Idelalisib,hem_onc,HemOnc,,idelalisib
,Phosphoinositide-3 Kinase Delta Inhibitor CAL-101,hem_onc,HemOnc,,phosphoinositide3kinasedeltainhibitorcal101
rx:1544466.0,Zydelig,hem_onc,HemOnc,,zydelig
,"2-oxo-N,3-bis-(2-chloroethyl) tetrahydro-2H-1,3,2-oxazaphosphorin- 2-amine",hem_onc,HemOnc,,2oxon3bis2chloroethyltetrahydro2h132oxazaphosphorin2amine
,"3-(2-chloroethyl)-2-[(2-chloroethyl)amino]tetrahydro-2H-1,3,2-oxazaphosphorin-2-oxide",hem_onc,HemOnc,,32chloroethyl22chloroethylaminotetrahydro2h132oxazaphosphorin2oxide
,Asta Z 4942,hem_onc,HemOnc,,astaz4942
,Asta Z-4942,hem_onc,HemOnc,,astaz4942
,Cyfos,hem_onc,HemOnc,,cyfos
,Holoxan,hem_onc,HemOnc,,holoxan
,Holoxane,hem_onc,HemOnc,,holoxane
,IFO,hem_onc,HemOnc,,ifo
,IFO-Cell,hem_onc,HemOnc,,ifocell
rx:5657.0,IFOSFAMIDE,hem_onc,HemOnc,,ifosfamide
,IFX,hem_onc,HemOnc,,ifx
rx:217701.0,Ifex,hem_onc,HemOnc,,ifex
,Ifolem,hem_onc,HemOnc,,ifolem
,Ifomida,hem_onc,HemOnc,,ifomida
,Ifomide,hem_onc,HemOnc,,ifomide
rx:5657.0,Ifosfamide,hem_onc,HemOnc,,ifosfamide
,Ifosfamidum,hem_onc,HemOnc,,ifosfamidum
,Ifoxan,hem_onc,HemOnc,,ifoxan
,Iphosphamid,hem_onc,HemOnc,,iphosphamid
,Iphosphamide,hem_onc,HemOnc,,iphosphamide
,Iso-Endoxan,hem_onc,HemOnc,,isoendoxan
,Isoendoxan,hem_onc,HemOnc,,isoendoxan
,Isophosphamide,hem_onc,HemOnc,,isophosphamide
,MJF 9325,hem_onc,HemOnc,,mjf9325
,MJF-9325,hem_onc,HemOnc,,mjf9325
,Mitoxana,hem_onc,HemOnc,,mitoxana
,"N,3-bis(2-chloroethyl)tetrahydro-2H-1,3,2-oxazaphosphorin-2-amine 2-oxide",hem_onc,HemOnc,,n3bis2chloroethyltetrahydro2h132oxazaphosphorin2amine2oxide
,Naxamide,hem_onc,HemOnc,,naxamide
,Seromida,hem_onc,HemOnc,,seromida
,Tronoxal,hem_onc,HemOnc,,tronoxal
,Z 4942,hem_onc,HemOnc,,z4942
,Z-4942,hem_onc,HemOnc,,z4942
rx:5657.0,ifosfamide,hem_onc,HemOnc,,ifosfamide
,4-[(4-Methyl-1-piperazinyl)methyl]-N-[4-methyl-3-[[4-(3-pyridinyl)-2-pyrimidinyl]amino]phenyl]benzamide,hem_onc,HemOnc,,44methyl1piperazinylmethyln4methyl343pyridinyl2pyrimidinylaminophenylbenzamide
rx:282388.0,IMATINIB,hem_onc,HemOnc,,imatinib
rx:282388.0,Imatinib,hem_onc,HemOnc,,imatinib
,"DNA, d(3'-amino-3'-deoxy-P-thio)(T-A-G-G-G-T-T-A-G-A-C-A-A), 5'-[O-[2-hydroxy-3- [(1-oxohexadecyl)amino]propyl] hydrogen phosphorothioate]",hem_onc,HemOnc,,dnad3amino3deoxypthiotagggttagacaa5o2hydroxy31oxohexadecylaminopropylhydrogenphosphorothioate
,GRN 163L,hem_onc,HemOnc,,grn163l
,GRN-163L,hem_onc,HemOnc,,grn163l
rx:2685236.0,IMETELSTAT,hem_onc,HemOnc,,imetelstat
rx:2685236.0,Imetelstat,hem_onc,HemOnc,,imetelstat
,1-(4-chlorobenzoyl)-5-methoxy- 2-methyl-1-H-indole-3-acetic acid,hem_onc,HemOnc,,14chlorobenzoyl5methoxy2methyl1hindole3aceticacid
,INDOMETHACIN,hem_onc,HemOnc,,indomethacin
,Indocin,hem_onc,HemOnc,,indocin
,Indometacin,hem_onc,HemOnc,,indometacin
,Indomethacin,hem_onc,HemOnc,,indomethacin
,indomethacin,hem_onc,HemOnc,,indomethacin
,"3-(2,6-Dichloro-3,5-dimethoxyphenyl)-1-(6-((4-(4-ethylpiperazin-1-yl)phenyl)amino)pyrimidin-4-yl)-1-methylurea",hem_onc,HemOnc,,326dichloro35dimethoxyphenyl1644ethylpiperazin1ylphenylaminopyrimidin4yl1methylurea
,BGJ 398,hem_onc,HemOnc,,bgj398
,BGJ-398,hem_onc,HemOnc,,bgj398
,BGJ398,hem_onc,HemOnc,,bgj398
,INFIGRATINIB,hem_onc,HemOnc,,infigratinib
,Infigratinib,hem_onc,HemOnc,,infigratinib
rx:1942955.0,Besponsa,hem_onc,HemOnc,,besponsa
,CMC 544,hem_onc,HemOnc,,cmc544
,CMC-544,hem_onc,HemOnc,,cmc544
,CMC544,hem_onc,HemOnc,,cmc544
rx:1942950.0,INOTUZUMAB OZOGAMICIN,hem_onc,HemOnc,,inotuzumabozogamicin
rx:1942950.0,Inotuzumab Ozogamicin,hem_onc,HemOnc,,inotuzumabozogamicin
rx:1942950.0,Inotuzumab ozogamicin,hem_onc,HemOnc,,inotuzumabozogamicin
,WAY-207294,hem_onc,HemOnc,,way207294
,Way 207294,hem_onc,HemOnc,,way207294
,Berofor,hem_onc,HemOnc,,berofor
,IFN-alpha 2c,hem_onc,HemOnc,,ifnalpha2c
,IFNa-2c,hem_onc,HemOnc,,ifna2c
,INTERFERON ALFA-2C,hem_onc,HemOnc,,interferonalfa2c
,Interferon Alfa-2c,hem_onc,HemOnc,,interferonalfa2c
,"Interferon Alfa-2c, Human Clone PDH13",hem_onc,HemOnc,,interferonalfa2chumanclonepdh13
,Interferon Alpha-2c,hem_onc,HemOnc,,interferonalpha2c
,Interferon alfa-2c,hem_onc,HemOnc,,interferonalfa2c
,Recombinant Interferon Alfa-2c,hem_onc,HemOnc,,recombinantinterferonalfa2c
,r-HUIFN-alpha 2 Arg,hem_onc,HemOnc,,rhuifnalpha2arg
,r-HUIFN-alpha 2 Arginine,hem_onc,HemOnc,,rhuifnalpha2arginine
,Humoferon,hem_onc,HemOnc,,humoferon
,INTERFERON ALFA-N1,hem_onc,HemOnc,,interferonalfan1
,Interferon Alfa,hem_onc,HemOnc,,interferonalfa
,Interferon Alfa-N1,hem_onc,HemOnc,,interferonalfan1
,Interferon alfa-n1,hem_onc,HemOnc,,interferonalfan1
,Wellferon,hem_onc,HemOnc,,wellferon
,INTERFERON GAMMA-1A,hem_onc,HemOnc,,interferongamma1a
,Imunomax,hem_onc,HemOnc,,imunomax
,Imunomax-gamma,hem_onc,HemOnc,,imunomaxgamma
,Interferon Gamma-1a,hem_onc,HemOnc,,interferongamma1a
,Interferon gamma-1a,hem_onc,HemOnc,,interferongamma1a
,Recombinant interferon gamma-1a,hem_onc,HemOnc,,recombinantinterferongamma1a
,Actimmune,hem_onc,HemOnc,,actimmune
,IFN-g-1b,hem_onc,HemOnc,,ifng1b
,IFN-gamma 1b,hem_onc,HemOnc,,ifngamma1b
,IFNg-1b,hem_onc,HemOnc,,ifng1b
,INTERFERON GAMMA-1B,hem_onc,HemOnc,,interferongamma1b
,Interferon Gamma-1b,hem_onc,HemOnc,,interferongamma1b
,Interferon gamma-1b,hem_onc,HemOnc,,interferongamma1b
,"Interferon gamma-1b, Recombinant",hem_onc,HemOnc,,interferongamma1brecombinant
,N(Sup 2)-L-Methionyl-1-139-Interferon G,hem_onc,HemOnc,,nsup2lmethionyl1139interferong
,N(sup 2)-L-Methionyl-1-139-interferon gamma (Human Lymphocyte Protein Moiety Reduced),hem_onc,HemOnc,,n
,Recombinant Interferon Gamma-1b,hem_onc,HemOnc,,recombinantinterferongamma1b
,gamma Interferon 1B,hem_onc,HemOnc,,gammainterferon1b
,Gamma Globulin,hem_onc,HemOnc,,gammaglobulin
,Gamma Globulin Therapy,hem_onc,HemOnc,,gammaglobulintherapy
,IVIG,hem_onc,HemOnc,,ivig
,IVIG Therapy,hem_onc,HemOnc,,ivigtherapy
,Immune Globulin,hem_onc,HemOnc,,immuneglobulin
,Immune Globulin Therapy,hem_onc,HemOnc,,immuneglobulintherapy
,Intravenous Immunoglobulin,hem_onc,HemOnc,,intravenousimmunoglobulin
,Intravenous Immunoglobulin Therapy,hem_onc,HemOnc,,intravenousimmunoglobulintherapy
,Intravenous immunoglobulin,hem_onc,HemOnc,,intravenousimmunoglobulin
,(131)I-MIBG,hem_onc,HemOnc,,131imibg
,131I-MIBG,hem_onc,HemOnc,,131imibg
,I 131 Meta-iodobenzylguanidine,hem_onc,HemOnc,,i131metaiodobenzylguanidine
,I-131 Metaiodobenzylguanidine,hem_onc,HemOnc,,i131metaiodobenzylguanidine
rx:2053281.0,IOBENGUANE I-131,hem_onc,HemOnc,,iobenguanei131
,Iobenguane (131I),hem_onc,HemOnc,,iobenguane
rx:2053281.0,Iobenguane I 131,hem_onc,HemOnc,,iobenguanei131
rx:2053281.0,Iobenguane I-131,hem_onc,HemOnc,,iobenguanei131
,Iodine I 131 Metaiodobenzylguanidine,hem_onc,HemOnc,,iodinei131metaiodobenzylguanidine
,MIBG I-131,hem_onc,HemOnc,,mibgi131
,Raiatt MIBG-I 131,hem_onc,HemOnc,,raiattmibgi131
,iodine I 131 metaiodobenzylguanidine,hem_onc,HemOnc,,iodinei131metaiodobenzylguanidine
,131-I-Anti-B1 Monoclonal Antibody,hem_onc,HemOnc,,131iantib1monoclonalantibody
,Bexxar,hem_onc,HemOnc,,bexxar
,I 131 Monoclonal Antibody Anti-B1,hem_onc,HemOnc,,i131monoclonalantibodyantib1
,I 131 Tositumomab,hem_onc,HemOnc,,i131tositumomab
,I131-MOAB-B1,hem_onc,HemOnc,,i131moabb1
,Iodine I 131 MOAB Anti-B1,hem_onc,HemOnc,,iodinei131moabantib1
,Iodine I 131 Monoclonal Antibody Anti-B1,hem_onc,HemOnc,,iodinei131monoclonalantibodyantib1
,Iodine I 131 Tositumomab,hem_onc,HemOnc,,iodinei131tositumomab
,Iodine-131 Anti-B1 Antibody,hem_onc,HemOnc,,iodine131antib1antibody
,Iodine-131 Anti-CD20 Monoclonal Antibody,hem_onc,HemOnc,,iodine131anticd20monoclonalantibody
,Iodine-131 Tositumomab,hem_onc,HemOnc,,iodine131tositumomab
,TOSITUMOMAB I-131,hem_onc,HemOnc,,tositumomabi131
,Tositumomab and I-131,hem_onc,HemOnc,,tositumomabandi131
,iodine I 131 tositumomab,hem_onc,HemOnc,,iodinei131tositumomab
,131-Iodine,hem_onc,HemOnc,,131iodine
,Bound Iodide I-131,hem_onc,HemOnc,,boundiodidei131
,I 131,hem_onc,HemOnc,,i131
,I-131,hem_onc,HemOnc,,i131
,IODINE I-131,hem_onc,HemOnc,,iodinei131
,Iodide I-131,hem_onc,HemOnc,,iodidei131
,"Iodide, I-131",hem_onc,HemOnc,,iodidei131
,Iodine 131,hem_onc,HemOnc,,iodine131
,Iodine I-131,hem_onc,HemOnc,,iodinei131
,Iodine-131,hem_onc,HemOnc,,iodine131
,Iodotope,hem_onc,HemOnc,,iodotope
,Iodotrope,hem_onc,HemOnc,,iodotrope
,"(2S)-2-(4-chlorophenyl)-1-(4-((5r,7r)-7-hydroxy-5-methyl-6,7-dihydro-5h-cyclopenta(d)pyrimidin-4-yl)piperazin-1-yl(-3-((propan-2-yl)amino)propan-1-one",hem_onc,HemOnc,,2s24chlorophenyl145r7r7hydroxy5methyl67dihydro5hcyclopentadpyrimidin4ylpiperazin1yl3propan2ylaminopropan1one
,GDC 0068,hem_onc,HemOnc,,gdc0068
,GDC-0068,hem_onc,HemOnc,,gdc0068
,GDC0068,hem_onc,HemOnc,,gdc0068
,IPATASERTIB,hem_onc,HemOnc,,ipatasertib
,Ipatasertib,hem_onc,HemOnc,,ipatasertib
,RG 7440,hem_onc,HemOnc,,rg7440
,RG-7440,hem_onc,HemOnc,,rg7440
,RG7440,hem_onc,HemOnc,,rg7440
,Anti-Cytotoxic T-Lymphocyte-Associated Antigen-4 Monoclonal Antibody,hem_onc,HemOnc,,anticytotoxictlymphocyteassociatedantigen4monoclonalantibody
,BMS 734016,hem_onc,HemOnc,,bms734016
,BMS-734016,hem_onc,HemOnc,,bms734016
,BMS734016,hem_onc,HemOnc,,bms734016
rx:1094833.0,IPILIMUMAB,hem_onc,HemOnc,,ipilimumab
rx:1094833.0,Ipilimumab,hem_onc,HemOnc,,ipilimumab
,Ipilimumab Biosimilar CS1002,hem_onc,HemOnc,,ipilimumabbiosimilarcs1002
,MDX 010,hem_onc,HemOnc,,mdx010
,MDX-010,hem_onc,HemOnc,,mdx010
,MDX-CTLA4,hem_onc,HemOnc,,mdxctla4
,MDX010,hem_onc,HemOnc,,mdx010
rx:1094837.0,Yervoy,hem_onc,HemOnc,,yervoy
rx:1094833.0,ipilimumab,hem_onc,HemOnc,,ipilimumab
,Factor B Inhibitor LNP023,hem_onc,HemOnc,,factorbinhibitorlnp023
,IPTACOPAN,hem_onc,HemOnc,,iptacopan
,Iptacopan,hem_onc,HemOnc,,iptacopan
,LNP 023,hem_onc,HemOnc,,lnp023
,LNP-023,hem_onc,HemOnc,,lnp023
,LNP023,hem_onc,HemOnc,,lnp023
,"(+)-(4S)-4,11-diethyl-4-hydroxy-9-[(4-piperidino-piperidino)carbonyloxy]-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinol-3,14,(4H,12H)-dione",hem_onc,HemOnc,,4s411diethyl4hydroxy94piperidinopiperidinocarbonyloxy1hpyrano3467indolizino12bquinol3144h12hdione
,"(+)-7-ethyl-10-hydroxycamptothecine 10-[1,4'-bipiperidine]-1'-carboxylate",hem_onc,HemOnc,,7ethyl10hydroxycamptothecine1014bipiperidine1carboxylate
,7-ethyl-10-[4-(1-piperidino)-1-piperidino]carbonyloxycamptothecin,hem_onc,HemOnc,,7ethyl1041piperidino1piperidinocarbonyloxycamptothecin
rx:51499.0,IRINOTECAN,hem_onc,HemOnc,,irinotecan
rx:51499.0,Irinotecan,hem_onc,HemOnc,,irinotecan
,"[1,4'-bipiperidine]-1'-carboxylic acid (S)-4,11-diethyl-3,4,12,14-tetrahydro-4-hydroxy-3,14-dioxo-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinolin-9-yl ester",hem_onc,HemOnc,,14bipiperidine1carboxylicacids411diethyl341214tetrahydro4hydroxy314dioxo1hpyrano3467indolizino12bquinolin9ylester
rx:51499.0,irinotecan,hem_onc,HemOnc,,irinotecan
,IRINOTECAN SUCROSOFATE,hem_onc,HemOnc,,irinotecansucrosofate
,Irinotecan Liposome,hem_onc,HemOnc,,irinotecanliposome
,Irinotecan Sucrosofate,hem_onc,HemOnc,,irinotecansucrosofate
,Irinotecan Sucrosofate Liposome,hem_onc,HemOnc,,irinotecansucrosofateliposome
,Irinotecan Sucrosofate-containing Pegylated Liposomal Formulation,hem_onc,HemOnc,,irinotecansucrosofatecontainingpegylatedliposomalformulation
,Irinotecan liposome,hem_onc,HemOnc,,irinotecanliposome
,MM 398,hem_onc,HemOnc,,mm398
,MM-398,hem_onc,HemOnc,,mm398
,MM398,hem_onc,HemOnc,,mm398
,Nanoliposomal Irinotecan,hem_onc,HemOnc,,nanoliposomalirinotecan
,Nanoliposomal Irinotecan as Sucrosofate,hem_onc,HemOnc,,nanoliposomalirinotecanassucrosofate
,Nanoparticle Liposome Formulation of Irinotecan,hem_onc,HemOnc,,nanoparticleliposomeformulationofirinotecan
rx:1719773.0,Onivyde,hem_onc,HemOnc,,onivyde
,PEP 02,hem_onc,HemOnc,,pep02
,PEP-02,hem_onc,HemOnc,,pep02
,PEP02,hem_onc,HemOnc,,pep02
,inotecan Hydrochloride as Sucrosulfate Salt Form Liposomal Formulation,hem_onc,HemOnc,,inotecanhydrochlorideassucrosulfatesaltformliposomalformulation
,nal-IRI,hem_onc,HemOnc,,naliri
,Dexferrum,hem_onc,HemOnc,,dexferrum
,Ferrodex,hem_onc,HemOnc,,ferrodex
,INFeD,hem_onc,HemOnc,,infed
,IRON DEXTRAN,hem_onc,HemOnc,,irondextran
,Imferon,hem_onc,HemOnc,,imferon
,Iron Dextran,hem_onc,HemOnc,,irondextran
,Iron Dextran Complex,hem_onc,HemOnc,,irondextrancomplex
,Iron Dextran Injection,hem_onc,HemOnc,,irondextraninjection
,Iron dextran,hem_onc,HemOnc,,irondextran
,Ferric Hydroxide Saccharate Injection,hem_onc,HemOnc,,ferrichydroxidesaccharateinjection
,Ferric Hydroxide Sucrose Complex,hem_onc,HemOnc,,ferrichydroxidesucrosecomplex
,IRON SUCROSE,hem_onc,HemOnc,,ironsucrose
,Intravenous Ferric Hydroxide Saccharate,hem_onc,HemOnc,,intravenousferrichydroxidesaccharate
,Iron Saccharate,hem_onc,HemOnc,,ironsaccharate
,Iron Saccharate Injection,hem_onc,HemOnc,,ironsaccharateinjection
,Iron Sucrose,hem_onc,HemOnc,,ironsucrose
,Iron Sucrose Injection,hem_onc,HemOnc,,ironsucroseinjection
,Iron Sucrose for Injection,hem_onc,HemOnc,,ironsucroseforinjection
,Iron sucrose,hem_onc,HemOnc,,ironsucrose
,Saccharated Ferric Oxide,hem_onc,HemOnc,,saccharatedferricoxide
,Saccharated Iron Oxide,hem_onc,HemOnc,,saccharatedironoxide
,Venofer,hem_onc,HemOnc,,venofer
,"iron (III) Oxide, Saccharate",hem_onc,HemOnc,,ironiiioxidesaccharate
,Hu 38SB19,hem_onc,HemOnc,,hu38sb19
rx:2282018.0,ISATUXIMAB,hem_onc,HemOnc,,isatuximab
,"Immunoglobulin G1, Anti-(Human CD38 Antigen) (Human-mus musculus Monoclonal HU38SB19 Heavy Chain), Disulfide with Human-mus musculus Monoclonal HU38SB19 Light Chain, Dimer",hem_onc,HemOnc,,immunoglobuling1antihumancd38antigenhumanmusmusculusmonoclonalhu38sb19heavychaindisulfidewithhumanmusmusculusmonoclonalhu38sb19lightchaindimer
rx:2282018.0,Isatuximab,hem_onc,HemOnc,,isatuximab
rx:2282019.0,Isatuximab-irfc,hem_onc,HemOnc,,isatuximabirfc
,SAR 650984,hem_onc,HemOnc,,sar650984
,SAR-650984,hem_onc,HemOnc,,sar650984
,SAR650984,hem_onc,HemOnc,,sar650984
rx:2282024.0,Sarclisa,hem_onc,HemOnc,,sarclisa
,13-cRA,hem_onc,HemOnc,,13cra
,13-cis retinoic acid,hem_onc,HemOnc,,13cisretinoicacid
,13-cis-Retinoate,hem_onc,HemOnc,,13cisretinoate
,13-cis-Retinoic Acid,hem_onc,HemOnc,,13cisretinoicacid
,13-cis-Vitamin A Acid,hem_onc,HemOnc,,13cisvitaminaacid
,"3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)2-cis-4-trans-6-trans-8-trans-nonatetraenoic Acid",hem_onc,HemOnc,,37dimethyl9266trimethyl1cyclohexen1yl2cis4trans6trans8transnonatetraenoicacid
,Absorica,hem_onc,HemOnc,,absorica
,Accure,hem_onc,HemOnc,,accure
,Accutane,hem_onc,HemOnc,,accutane
,Amnesteem,hem_onc,HemOnc,,amnesteem
,Cistane,hem_onc,HemOnc,,cistane
,Claravis,hem_onc,HemOnc,,claravis
,ISOTRETINOIN,hem_onc,HemOnc,,isotretinoin
